,Neighborhood Latitude,Neighborhood Longitude,Unnamed: 0,Venue,Venue Category,Venue Latitude,Venue Longitude
2643,47.672479,-122.135194,,Hyatt House Seattle/ Redmond,"{'id': '4bf58dd8d48988d1fa931735', 'name': 'Hotel', 'pluralName': 'Hotels', 'shortName': 'Hotel', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_', 'suffix': '.png'}, 'primary': True}",47.673436200000005,-122.1303568
2644,47.672479,-122.135194,,Sunrise Donuts,"{'id': '4bf58dd8d48988d148941735', 'name': 'Donut Shop', 'pluralName': 'Donut Shops', 'shortName': 'Donuts', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/donuts_', 'suffix': '.png'}, 'primary': True}",47.66950639065329,-122.130547556201
2645,47.672479,-122.135194,,Soulfood Coffeehouse,"{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}",47.6752249,-122.1305199
2646,47.672479,-122.135194,,Luke McRedmond Park,"{'id': '4bf58dd8d48988d163941735', 'name': 'Park', 'pluralName': 'Parks', 'shortName': 'Park', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}, 'primary': True}",47.67356361108299,-122.12991541178465
2647,47.672479,-122.135194,,5 Guys Burger and Fries,"{'id': '4bf58dd8d48988d16c941735', 'name': 'Burger Joint', 'pluralName': 'Burger Joints', 'shortName': 'Burgers', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}, 'primary': True}",47.67347321594808,-122.13055228746956
2648,47.672479,-122.135194,,Ben Franklin Crafts and Frames,"{'id': '4bf58dd8d48988d127951735', 'name': 'Arts & Crafts Store', 'pluralName': 'Arts & Crafts Stores', 'shortName': 'Arts & Crafts', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/artstore_', 'suffix': '.png'}, 'primary': True}",47.67569287794854,-122.13057431961398
2649,47.672479,-122.135194,,Nabor Bartolo,"{'id': '5454144b498ec1f095bff2f2', 'name': 'Construction & Landscaping', 'pluralName': 'Construction & Landscaping', 'shortName': 'Construction', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/realestate_', 'suffix': '.png'}, 'primary': True}",47.676395,-122.138433
2650,47.745601,-121.984687,,Duvall Tavern,"{'id': '4bf58dd8d48988d116941735', 'name': 'Bar', 'pluralName': 'Bars', 'shortName': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True}",47.74250457838457,-121.98616822612878
2651,47.745601,-121.984687,,Pho Thailand,"{'id': '4bf58dd8d48988d142941735', 'name': 'Asian Restaurant', 'pluralName': 'Asian Restaurants', 'shortName': 'Asian', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}",47.74292467737982,-121.98545009537779
2652,47.745601,-121.984687,,The Duvall Coffeehouse,"{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}",47.74121794494985,-121.9859820261545
2653,47.745601,-121.984687,,Red Pepper Pizzeria & Pasta,"{'id': '4bf58dd8d48988d1ca941735', 'name': 'Pizza Place', 'pluralName': 'Pizza Places', 'shortName': 'Pizza', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}, 'primary': True}",47.74193126644226,-121.98577736275207
2654,47.745601,-121.984687,,Shell,"{'id': '4bf58dd8d48988d113951735', 'name': 'Gas Station', 'pluralName': 'Gas Stations', 'shortName': 'Gas Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gas_', 'suffix': '.png'}, 'primary': True}",47.74216451,-121.98619516
2655,47.745601,-121.984687,,Match Coffee & Wine,"{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}",47.74172684205833,-121.98622137003213
2656,47.745601,-121.984687,,Taylor's Landing,"{'id': '4bf58dd8d48988d163941735', 'name': 'Park', 'pluralName': 'Parks', 'shortName': 'Park', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}, 'primary': True}",47.74481,-121.98646000000001
2657,47.745601,-121.984687,,Twice Blessed,"{'id': '4bf58dd8d48988d105951735', 'name': 'Kids Store', 'pluralName': 'Kids Stores', 'shortName': 'Kids Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/apparel_kids_', 'suffix': '.png'}, 'primary': True}",47.746649,-121.983632
2658,47.745601,-121.984687,,Duvall Appliance Repair,"{'id': '545419b1498ea6ccd0202f58', 'name': 'Home Service', 'pluralName': 'Home Services & Repairs', 'shortName': 'Home Services', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/hardware_', 'suffix': '.png'}, 'primary': True}",47.74379658884286,-121.98313236236572
2659,47.745601,-121.984687,,Saigon Restaurant,"{'id': '4bf58dd8d48988d142941735', 'name': 'Asian Restaurant', 'pluralName': 'Asian Restaurants', 'shortName': 'Asian', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}",47.742856,-121.985378
2660,47.745601,-121.984687,,Flavour Bistro,"{'id': '52e81612bcbc57f1066b79f1', 'name': 'Bistro', 'pluralName': 'Bistros', 'shortName': 'Bistro', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True}",47.74185900000001,-121.986364
2661,47.745601,-121.984687,,Duvall Books,"{'id': '4bf58dd8d48988d114951735', 'name': 'Bookstore', 'pluralName': 'Bookstores', 'shortName': 'Bookstore', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bookstore_', 'suffix': '.png'}, 'primary': True}",47.74155379273765,-121.98610840885472
2662,47.798503,-122.664445,,Krh Material Placement Llc,"{'id': '5454144b498ec1f095bff2f2', 'name': 'Construction & Landscaping', 'pluralName': 'Construction & Landscaping', 'shortName': 'Construction', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/realestate_', 'suffix': '.png'}, 'primary': True}",47.799587,-122.668352
2663,47.798503,-122.664445,,Dahl Glass,"{'id': '5454144b498ec1f095bff2f2', 'name': 'Construction & Landscaping', 'pluralName': 'Construction & Landscaping', 'shortName': 'Construction', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/realestate_', 'suffix': '.png'}, 'primary': True}",47.799786100000006,-122.658184
2664,47.863579,-122.244662,,Martha Lake Airport Runway,"{'id': '4bf58dd8d48988d1ed931735', 'name': 'Airport', 'pluralName': 'Airports', 'shortName': 'Airport', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/airport_', 'suffix': '.png'}, 'primary': True}",47.86463336582897,-122.24713963909079
2665,47.84526500000001,-122.234912,,Good Pho You,"{'id': '4bf58dd8d48988d14a941735', 'name': 'Vietnamese Restaurant', 'pluralName': 'Vietnamese Restaurants', 'shortName': 'Vietnamese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vietnamese_', 'suffix': '.png'}, 'primary': True}",47.84889391341354,-122.23844288459286
2666,47.84526500000001,-122.234912,,The Cove,"{'id': '4bf58dd8d48988d11d941735', 'name': 'Sports Bar', 'pluralName': 'Sports Bars', 'shortName': 'Sports Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_', 'suffix': '.png'}, 'primary': True}",47.848633,-122.23836499999999
2667,47.84526500000001,-122.234912,,Circle K,"{'id': '4d954b0ea243a5684a65b473', 'name': 'Convenience Store', 'pluralName': 'Convenience Stores', 'shortName': 'Convenience Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/conveniencestore_', 'suffix': '.png'}, 'primary': True}",47.84918157305172,-122.23635354753536
2668,47.84526500000001,-122.234912,,Little Caesars Pizza,"{'id': '4bf58dd8d48988d1ca941735', 'name': 'Pizza Place', 'pluralName': 'Pizza Places', 'shortName': 'Pizza', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}, 'primary': True}",47.84912865627319,-122.23665528761765
2669,47.84526500000001,-122.234912,,Bus Stop 116/115 To Edmonds,"{'id': '52f2ab2ebcbc57f1066b8b4f', 'name': 'Bus Stop', 'pluralName': 'Bus Stops', 'shortName': 'Bus Stop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/busstation_', 'suffix': '.png'}, 'primary': True}",47.84875467330721,-122.23386201982949
2670,47.84526500000001,-122.234912,,Pho Express,"{'id': '4bf58dd8d48988d14a941735', 'name': 'Vietnamese Restaurant', 'pluralName': 'Vietnamese Restaurants', 'shortName': 'Vietnamese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vietnamese_', 'suffix': '.png'}, 'primary': True}",47.848856,-122.23842900000001
2671,47.583817,-122.31318799999998,,Baja Bistro,"{'id': '4bf58dd8d48988d1c1941735', 'name': 'Mexican Restaurant', 'pluralName': 'Mexican Restaurants', 'shortName': 'Mexican', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/mexican_', 'suffix': '.png'}, 'primary': True}",47.58155456555108,-122.31425554156392
2672,47.583817,-122.31318799999998,,The Station,"{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}",47.579960501784676,-122.31228549006548
2673,47.583817,-122.31318799999998,,Tacos Chukis,"{'id': '4bf58dd8d48988d151941735', 'name': 'Taco Place', 'pluralName': 'Taco Places', 'shortName': 'Tacos', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/taco_', 'suffix': '.png'}, 'primary': True}",47.57954485710303,-122.3115913111019
2674,47.583817,-122.31318799999998,,Despi Delite Bakery,"{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}",47.579347041162606,-122.3136015814072
2675,47.583817,-122.31318799999998,,Shell,"{'id': '4bf58dd8d48988d113951735', 'name': 'Gas Station', 'pluralName': 'Gas Stations', 'shortName': 'Gas Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gas_', 'suffix': '.png'}, 'primary': True}",47.58135249388004,-122.31363261962069
2676,47.583817,-122.31318799999998,,Beacon Hill Playground,"{'id': '4bf58dd8d48988d1e7941735', 'name': 'Playground', 'pluralName': 'Playgrounds', 'shortName': 'Playground', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/playground_', 'suffix': '.png'}, 'primary': True}",47.58674033648335,-122.31532788742064
2677,47.583817,-122.31318799999998,,Culture Shakti Dance,"{'id': '4bf58dd8d48988d134941735', 'name': 'Dance Studio', 'pluralName': 'Dance Studios', 'shortName': 'Dance Studio', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/performingarts_dancestudio_', 'suffix': '.png'}, 'primary': True}",47.58029402000515,-122.31138686936369
2678,47.331942,-122.29856200000002,,Pat's Plumbing,"{'id': '5454144b498ec1f095bff2f2', 'name': 'Construction & Landscaping', 'pluralName': 'Construction & Landscaping', 'shortName': 'Construction', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/realestate_', 'suffix': '.png'}, 'primary': True}",47.32792,-122.29568
2679,47.331942,-122.29856200000002,,Stop N Play,"{'id': '5744ccdfe4b0c0459246b4c7', 'name': 'Child Care Service', 'pluralName': 'Child Care Services', 'shortName': 'Child Care', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}, 'primary': True}",47.33073725797476,-122.30214357376094
2680,47.634623,-122.346754,,The Toledo,"{'id': '4bf58dd8d48988d11e941735', 'name': 'Cocktail Bar', 'pluralName': 'Cocktail Bars', 'shortName': 'Cocktail', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}, 'primary': True}",47.63387023053947,-122.3421342168882
2681,47.634623,-122.346754,,The Pot Shop,"{'id': '52f2ab2ebcbc57f1066b8b2c', 'name': 'Herbs & Spices Store', 'pluralName': 'Herbs & Spices Stores', 'shortName': 'Herbs & Spices Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/default_', 'suffix': '.png'}, 'primary': True}",47.633844,-122.342062
2682,47.634623,-122.346754,,Trolley Hill Park,"{'id': '4bf58dd8d48988d163941735', 'name': 'Park', 'pluralName': 'Parks', 'shortName': 'Park', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}, 'primary': True}",47.63512158988159,-122.34712777424751
2683,47.634623,-122.346754,,Bhy Kracke Park,"{'id': '4bf58dd8d48988d1e7941735', 'name': 'Playground', 'pluralName': 'Playgrounds', 'shortName': 'Playground', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/playground_', 'suffix': '.png'}, 'primary': True}",47.63069253160077,-122.34879000087379
2684,47.634623,-122.346754,,Pasta Freska,"{'id': '4bf58dd8d48988d110941735', 'name': 'Italian Restaurant', 'pluralName': 'Italian Restaurants', 'shortName': 'Italian', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}, 'primary': True}",47.63287282511438,-122.3409347105296
2685,47.634623,-122.346754,,SUBWAY,"{'id': '4bf58dd8d48988d1c5941735', 'name': 'Sandwich Place', 'pluralName': 'Sandwich Places', 'shortName': 'Sandwiches', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}, 'primary': True}",47.63399258407299,-122.34040271652971
2686,47.634623,-122.346754,,Crockett St Stairs,"{'id': '4bf58dd8d48988d159941735', 'name': 'Trail', 'pluralName': 'Trails', 'shortName': 'Trail', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/hikingtrail_', 'suffix': '.png'}, 'primary': True}",47.637869635517305,-122.34285572917194
2687,47.634623,-122.346754,,Westlake Center Gym,"{'id': '4bf58dd8d48988d176941735', 'name': 'Gym', 'pluralName': 'Gyms', 'shortName': 'Gym', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/gym_', 'suffix': '.png'}, 'primary': True}",47.63262789366927,-122.34103930867441
2688,47.281475,-122.21688,,White River Trail,"{'id': '4bf58dd8d48988d159941735', 'name': 'Trail', 'pluralName': 'Trails', 'shortName': 'Trail', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/hikingtrail_', 'suffix': '.png'}, 'primary': True}",47.2793510263733,-122.21733755713603
2689,47.35879,-122.274661,,Crest Janitorial Services Kent,"{'id': '545419b1498ea6ccd0202f58', 'name': 'Home Service', 'pluralName': 'Home Services & Repairs', 'shortName': 'Home Services', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/hardware_', 'suffix': '.png'}, 'primary': True}",47.35843200578099,-122.27012872695923
2690,47.35879,-122.274661,,Garage Door Service in Kent,"{'id': '545419b1498ea6ccd0202f58', 'name': 'Home Service', 'pluralName': 'Home Services & Repairs', 'shortName': 'Home Services', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/hardware_', 'suffix': '.png'}, 'primary': True}",47.363042508877534,-122.2767162322998
2691,47.747079,-122.217628,,Wayne Golf Course,"{'id': '4bf58dd8d48988d1e6941735', 'name': 'Golf Course', 'pluralName': 'Golf Courses', 'shortName': 'Golf Course', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/golfcourse_', 'suffix': '.png'}, 'primary': True}",47.74997042020663,-122.21408341714664
2692,47.747079,-122.217628,,Red Brick Road,"{'id': '4bf58dd8d48988d163941735', 'name': 'Park', 'pluralName': 'Parks', 'shortName': 'Park', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}, 'primary': True}",47.74692901799202,-122.22363836220188
2693,47.747079,-122.217628,,Inglemoor High School Baseball Field,"{'id': '4bf58dd8d48988d1e8941735', 'name': 'Baseball Field', 'pluralName': 'Baseball Fields', 'shortName': 'Baseball Field', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/baseballfield_', 'suffix': '.png'}, 'primary': True}",47.74690135876289,-122.22368592366409
2694,47.747079,-122.217628,,Kenmore Slough,"{'id': '4eb1d4dd4b900d56c88a45fd', 'name': 'River', 'pluralName': 'Rivers', 'shortName': 'River', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/river_', 'suffix': '.png'}, 'primary': True}",47.746897705825255,-122.22368612957891
2695,47.747079,-122.217628,,Tortas Azcapotzalco,"{'id': '4bf58dd8d48988d1cb941735', 'name': 'Food Truck', 'pluralName': 'Food Trucks', 'shortName': 'Food Truck', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/streetfood_', 'suffix': '.png'}, 'primary': True}",47.746739170696756,-122.22372583255276
2696,47.747079,-122.217628,,XFINITY Store by Comcast,"{'id': '5453de49498eade8af355881', 'name': 'Business Service', 'pluralName': 'Business Services', 'shortName': 'Business Services', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/default_', 'suffix': '.png'}, 'primary': True}",47.750823108707294,-122.21460700035095
2697,47.747079,-122.217628,,Waynes Clubhouse Grill,"{'id': '4d4b7105d754a06374d81259', 'name': 'Food', 'pluralName': 'Food', 'shortName': 'Food', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True}",47.750040000000006,-122.21289499999999
2698,47.254914,-122.456136,,Peterson Bros. 1111,"{'id': '4bf58dd8d48988d116941735', 'name': 'Bar', 'pluralName': 'Bars', 'shortName': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True}",47.2519856547511,-122.45224132937021
2699,47.254914,-122.456136,,Phở King,"{'id': '4bf58dd8d48988d14a941735', 'name': 'Vietnamese Restaurant', 'pluralName': 'Vietnamese Restaurants', 'shortName': 'Vietnamese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vietnamese_', 'suffix': '.png'}, 'primary': True}",47.25224982456485,-122.45202007407524
2700,47.254914,-122.456136,,Southern Kitchen,"{'id': '4bf58dd8d48988d14f941735', 'name': 'Southern / Soul Food Restaurant', 'pluralName': 'Southern / Soul Food Restaurants', 'shortName': 'Southern / Soul', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/southern_', 'suffix': '.png'}, 'primary': True}",47.25606935686141,-122.46237177757456
2701,47.254914,-122.456136,,It's Greek To Me,"{'id': '4bf58dd8d48988d10e941735', 'name': 'Greek Restaurant', 'pluralName': 'Greek Restaurants', 'shortName': 'Greek', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/greek_', 'suffix': '.png'}, 'primary': True}",47.25592675404438,-122.4617613486115
2702,47.254914,-122.456136,,Le Donut,"{'id': '4bf58dd8d48988d148941735', 'name': 'Donut Shop', 'pluralName': 'Donut Shops', 'shortName': 'Donuts', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/donuts_', 'suffix': '.png'}, 'primary': True}",47.251768,-122.455757
2703,47.254914,-122.456136,,Broken Spoke,"{'id': '4bf58dd8d48988d11b941735', 'name': 'Pub', 'pluralName': 'Pubs', 'shortName': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True}",47.252411,-122.45222
2704,47.254914,-122.456136,,Subway,"{'id': '4bf58dd8d48988d1c5941735', 'name': 'Sandwich Place', 'pluralName': 'Sandwich Places', 'shortName': 'Sandwiches', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}, 'primary': True}",47.251582,-122.452042
